model,url,Acceleration 0 - 100 km/h,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Acceleration 0 - 62 mph,All-electric range,All-electric range (WLTP),Average Energy consumption,Average Energy consumption (NEDC),Average Energy consumption (WLTP),Battery location,Battery technology,Battery voltage,CO2 emissions,CO2 emissions (NEDC),CO2 emissions (WLTP),Combined fuel consumption (WLTP),Electric motor power,Emission standard,Engine Model/Code,Engine aspiration,Engine configuration,Engine displacement,Engine layout,Engine oil capacity,Engine oil specification,Engine systems,Fuel consumption (economy) - combined,Fuel consumption (economy) - combined (NEDC),Gross battery capacity,Height,"How much power, Audi A3 Crossover 2024 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","How much power, Audi A3 Hatchback 2024 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","How much power, Audi A3 Hatchback 2024 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","How much power, Audi A5 Liftback 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A5 Liftback 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A5 Station wagon (estate) 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A5 Station wagon (estate) 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A6 Sedan 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A6 Station wagon (estate) 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Station wagon (estate) 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A6 Station wagon (estate) 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A6 Station wagon (estate) 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi A7 Liftback 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A7 Liftback 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A7 Liftback 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A7 Liftback 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","How much power, Audi A8 Sedan 2022 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","How much power, Audi Q3 Coupe, SUV 2025 1.5 TFSI (272 Hp) e-hybrid S tronic?","How much power, Audi Q3 SUV 2025 1.5 TFSI (272 Hp) e-hybrid S tronic?","How much power, Audi Q5 SUV 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","How much power, Audi Q5 SUV 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","How much power, Audi Q5 SUV 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi Q5 SUV 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","How much power, Audi Q7 SUV 2020 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","How much power, Audi Q7 SUV 2024 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","How much power, Audi Q7 SUV 2024 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","How much power, Audi Q8 SUV 2024 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","How much power, Audi Q8 SUV 2024 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?",Kerb Weight,Length,Max. weight,Modification (Engine),Net (usable) battery capacity,Power,Power per litre,Power steering,Powertrain Architecture,System power,Weight-to-power ratio,Weight-to-torque ratio,"What is electricity consumption, Audi A3 Sportback (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is electricity consumption, Audi A3 Sportback (8Y, facelift 2024) 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","What is electricity consumption, Audi A3 allstreet (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is electricity consumption, Audi A5 Avant (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A5 Avant (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A5 Sedan (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A5 Sedan (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Avant (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Avant (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Avant (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Avant (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A6 Sedan (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi A7 Sportback (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A7 Sportback (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A7 Sportback (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A7 Sportback (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is electricity consumption, Audi A8 (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi A8L (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi Q3 III (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is electricity consumption, Audi Q3 III Sportback (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is electricity consumption, Audi Q5 II Sportback (FY, facelift 2020) 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","What is electricity consumption, Audi Q5 II Sportback (FY, facelift 2020) 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","What is electricity consumption, Audi Q5 III (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi Q5 III (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi Q5 III Sportback (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi Q5 III Sportback (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is electricity consumption, Audi Q7 (Typ 4M, facelift 2019) 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi Q7 (Typ 4M, facelift 2024) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi Q7 (Typ 4M, facelift 2024) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi Q8 (4M, facelift 2023) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is electricity consumption, Audi Q8 (4M, facelift 2023) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2020 Audi Q7 (Typ 4M, facelift 2019) 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2021 Audi A6 Sedan (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2021 Audi A6 Sedan (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2021 Audi A7 Sportback (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2021 Audi A7 Sportback (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2021 Audi Q5 II Sportback (FY, facelift 2020) 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","What is the curb weight, 2021 Audi Q5 II Sportback (FY, facelift 2020) 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","What is the curb weight, 2022 Audi A8 (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2022 Audi A8L (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2023 Audi A6 Avant (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2023 Audi A6 Avant (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2023 Audi A6 Sedan (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2023 Audi A6 Sedan (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2023 Audi A7 Sportback (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2023 Audi A7 Sportback (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the curb weight, 2024 Audi A3 Sportback (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the curb weight, 2024 Audi A3 Sportback (8Y, facelift 2024) 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","What is the curb weight, 2024 Audi A3 allstreet (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the curb weight, 2024 Audi Q7 (Typ 4M, facelift 2024) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2024 Audi Q7 (Typ 4M, facelift 2024) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2024 Audi Q8 (4M, facelift 2023) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2024 Audi Q8 (4M, facelift 2023) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the curb weight, 2025 Audi A5 Avant (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A5 Avant (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A5 Sedan (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A5 Sedan (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A6 Avant (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A6 Avant (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A6 Sedan (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi A6 Sedan (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi Q3 III (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the curb weight, 2025 Audi Q3 III Sportback (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the curb weight, 2025 Audi Q5 III (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi Q5 III (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi Q5 III Sportback (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the curb weight, 2025 Audi Q5 III Sportback (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A3 Crossover 2024 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the engine size, Audi A3 Hatchback 2024 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the engine size, Audi A3 Hatchback 2024 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","What is the engine size, Audi A5 Liftback 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A5 Liftback 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A5 Station wagon (estate) 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A5 Station wagon (estate) 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Sedan 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Station wagon (estate) 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Station wagon (estate) 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Station wagon (estate) 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A6 Station wagon (estate) 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi A7 Liftback 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A7 Liftback 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A7 Liftback 2023 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A7 Liftback 2023 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the engine size, Audi A8 Sedan 2022 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the engine size, Audi Q3 Coupe, SUV 2025 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the engine size, Audi Q3 SUV 2025 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the engine size, Audi Q5 SUV 2021 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","What is the engine size, Audi Q5 SUV 2021 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","What is the engine size, Audi Q5 SUV 2025 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi Q5 SUV 2025 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the engine size, Audi Q7 SUV 2020 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","What is the engine size, Audi Q7 SUV 2024 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the engine size, Audi Q7 SUV 2024 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the engine size, Audi Q8 SUV 2024 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the engine size, Audi Q8 SUV 2024 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2020 Audi Q7 (Typ 4M, facelift 2019) 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2021 Audi A6 Sedan (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2021 Audi A6 Sedan (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2021 Audi A7 Sportback (C8) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2021 Audi A7 Sportback (C8) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2021 Audi Q5 II Sportback (FY, facelift 2020) 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","What is the gross weight, 2021 Audi Q5 II Sportback (FY, facelift 2020) 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","What is the gross weight, 2022 Audi A8 (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2022 Audi A8L (D5, facelift 2021) 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2023 Audi A6 Avant (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2023 Audi A6 Avant (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2023 Audi A6 Sedan (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2023 Audi A6 Sedan (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2023 Audi A7 Sportback (C8, facelift 2023) 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2023 Audi A7 Sportback (C8, facelift 2023) 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the gross weight, 2024 Audi A3 Sportback (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the gross weight, 2024 Audi A3 Sportback (8Y, facelift 2024) 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","What is the gross weight, 2024 Audi A3 allstreet (8Y, facelift 2024) 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the gross weight, 2024 Audi Q7 (Typ 4M, facelift 2024) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2024 Audi Q7 (Typ 4M, facelift 2024) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2024 Audi Q8 (4M, facelift 2023) 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2024 Audi Q8 (4M, facelift 2023) 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?","What is the gross weight, 2025 Audi A5 Avant (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A5 Avant (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A5 Sedan (B10) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A5 Sedan (B10) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A6 Avant (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A6 Avant (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A6 Sedan (C9) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi A6 Sedan (C9) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi Q3 III (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the gross weight, 2025 Audi Q3 III Sportback (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the gross weight, 2025 Audi Q5 III (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi Q5 III (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi Q5 III Sportback (GU) 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the gross weight, 2025 Audi Q5 III Sportback (GU) 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the range of pure electric driving, 1.5 TFSI (272 Hp) e-hybrid S tronic?","What is the range of pure electric driving, 2.0 TFSI (299 Hp) e-hybrid quattro ultra S tronic?","What is the range of pure electric driving, 2.0 TFSI (367 Hp) e-hybrid quattro ultra S tronic?","What is the range of pure electric driving, 40 TFSI e (204 Hp) Plug-in Hybrid S tronic?","What is the range of pure electric driving, 45 TFSI e (272 Hp) Plug-in Hybrid S tronic?","What is the range of pure electric driving, 50 TFSI e (299 Hp) Plug-in Hybrid quattro S tronic?","What is the range of pure electric driving, 50 TFSI e (299 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the range of pure electric driving, 55 TFSI e (367 Hp) Plug-in Hybrid quattro S tronic?","What is the range of pure electric driving, 55 TFSI e (367 Hp) Plug-in Hybrid quattro ultra S tronic?","What is the range of pure electric driving, 55 TFSI e V6 (381 Hp) Plug-in Hybrid quattro tiptronic?","What is the range of pure electric driving, 55 TFSI e V6 (394 Hp) Plug-in Hybrid quattro tiptronic?","What is the range of pure electric driving, 60 TFSI e V6 (462 Hp) Plug-in Hybrid quattro tiptronic?","What is the range of pure electric driving, 60 TFSI e V6 (490 Hp) Plug-in Hybrid quattro tiptronic?",Width,Width including mirrors
Specs of Audi Q3 III Sportback (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic /2025/,https://www.auto-data.net/en/audi-q3-iii-sportback-fj-1.5-tfsi-272hp-e-hybrid-s-tronic-55189,6.8 sec,6.5 sec,6.8 sec,,"104-118 km
					64.62 - 73.32 mi",,,"14-15.1 kWh/100 km
				    
				22.53 - 24.3 kWh/100 mi150 - 139 MPGe7.1 - 6.6 km/kWh4.4 - 4.1 mi/kWh",Under the rear seats,Lithium-ion (Li-Ion),400 V,,,40-50 g/km,"1.7-6.7 l/100 km
							138.36 - 35.11 US mpg166.17 - 42.16 UK mpg58.82 - 14.93 km/l",116 Hp,Euro 6e,,"Turbocharger, Intercooler",Inline,"1498 cm3
91.41 cu. in.","Front, Transverse","4 l
					4.23 US qt | 3.52 UK qt",,Start & Stop SystemParticulate filter,,,25.7 kWh,"1559 mm
					61.38 in.",,,,,,,,,,,,,,,,,,,,,,,"272  Hp, 400  Nm295.02 lb.-ft.",,,,,,,,,,,"1825 kg
					4023.44 lbs.","4531 mm
					178.39 in.","2405 kg
					5302.12 lbs.",1.5 TFSI (272 Hp) e-hybrid S tronic,19.7 kWh,177 Hp @ 5500-6000 rpm.,118.2 Hp/l,Electric Steering,PHEV (Plug-in Hybrid Electric Vehicle),272 Hp,"6.7 kg/Hp, 149 Hp/tonne","4.6 kg/Nm, 219.2 Nm/tonne",,,,,,,,,,,,,,,,,,,,,,,,,14-15.1 kWh/100 km22.53 - 24.3 kWh/100 mi150 - 139 MPGe7.1 - 6.6 km/kWh4.4 - 4.1 mi/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825  kg4023.44 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5 l1498  cm3 91.41 cu. in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405  kg5302.12 lbs.,,,,,104-118  km64.62 - 73.32 mi,,,,,,,,,,,,,"1859 mm
					73.19 in.","2087 mm
					82.17 in."
Specs of Audi Q3 III (FJ) 1.5 TFSI (272 Hp) e-hybrid S tronic /2025/,https://www.auto-data.net/en/audi-q3-iii-fj-1.5-tfsi-272hp-e-hybrid-s-tronic-54585,6.8 sec,6.5 sec,6.8 sec,"105-119 km
					65.24 - 73.94 mi",,"13.9-15 kWh/100 km
				    
				22.37 - 24.14 kWh/100 mi151 - 140 MPGe7.2 - 6.7 km/kWh4.5 - 4.1 mi/kWh",,,Under the rear seats,Lithium-ion (Li-Ion),400 V,39-49 g/km,,,,116 Hp,Euro 6e,,"Turbocharger, Intercooler",Inline,"1498 cm3
91.41 cu. in.","Front, Transverse","4.3 l
					4.54 US qt | 3.78 UK qt",,Start & Stop SystemParticulate filter,"1.7-6.6 l/100 km
							138.36 - 35.64 US mpg166.17 - 42.8 UK mpg58.82 - 15.15 km/l",,25.7 kWh,"1601 mm
					63.03 in.",,,,,,,,,,,,,,,,,,,,,,,,"272  Hp, 400  Nm295.02 lb.-ft.",,,,,,,,,,"1825 kg
					4023.44 lbs.","4531 mm
					178.39 in.","2405 kg
					5302.12 lbs.",1.5 TFSI (272 Hp) e-hybrid S tronic,19.7 kWh,177 Hp @ 5500-6000 rpm.,118.2 Hp/l,Electric Steering,PHEV (Plug-in Hybrid Electric Vehicle),272 Hp,"6.7 kg/Hp, 149 Hp/tonne","4.6 kg/Nm, 219.2 Nm/tonne",,,,,,,,,,,,,,,,,,,,,,,,13.9-15 kWh/100 km22.37 - 24.14 kWh/100 mi151 - 140 MPGe7.2 - 6.7 km/kWh4.5 - 4.1 mi/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825  kg4023.44 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5 l1498  cm3 91.41 cu. in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405  kg5302.12 lbs.,,,,,,105-119  km65.24 - 73.94 mi,,,,,,,,,,,,,"1859 mm
					73.19 in.","2087 mm
					82.17 in."
